ip,click_time
50657,2017-11-06 16:30:01
158663,2017-11-07 06:18:19
79197,2017-11-07 03:01:01
114276,2017-11-07 15:09:39
70787,2017-11-08 09:49:16
165484,2017-11-09 04:36:39
109298,2017-11-07 05:27:56
100339,2017-11-07 01:16:41
105249,2017-11-07 15:16:07
99534,2017-11-09 06:38:10
99629,2017-11-08 08:22:44
53960,2017-11-08 17:03:30
4052,2017-11-08 11:18:32
123675,2017-11-08 22:41:57
76900,2017-11-07 17:19:45
92922,2017-11-09 06:49:11
39782,2017-11-07 06:44:12
80402,2017-11-09 06:13:52
74324,2017-11-09 05:24:33
25355,2017-11-09 10:44:12
120312,2017-11-09 14:41:22
109776,2017-11-08 10:26:01
71671,2017-11-08 12:48:46
113818,2017-11-08 09:30:56
57229,2017-11-09 03:14:58
68757,2017-11-09 14:42:32
163686,2017-11-07 14:45:03
68930,2017-11-07 02:59:12
197625,2017-11-07 11:00:34
96827,2017-11-09 03:04:10
93738,2017-11-07 11:43:47
124938,2017-11-07 23:56:05
86790,2017-11-08 13:59:34
107347,2017-11-08 08:54:35
208954,2017-11-07 03:20:49
45911,2017-11-07 00:36:00
123994,2017-11-09 11:22:50
78243,2017-11-09 10:37:40
227579,2017-11-08 22:38:31
2478,2017-11-07 15:32:16
34243,2017-11-06 17:29:54
267822,2017-11-09 00:05:00
71907,2017-11-08 23:59:12
90949,2017-11-08 09:50:01
73839,2017-11-08 05:07:06
67291,2017-11-08 07:09:55
89132,2017-11-08 23:50:06
255915,2017-11-08 10:44:37
11675,2017-11-07 03:33:30
5518,2017-11-07 04:10:13
22409,2017-11-09 06:10:54
58472,2017-11-07 23:50:54
95411,2017-11-09 04:39:28
31184,2017-11-07 00:26:12
85065,2017-11-08 18:20:34
31482,2017-11-08 03:34:18
14193,2017-11-08 04:19:29
51418,2017-11-08 14:28:36
12134,2017-11-07 06:56:44
40438,2017-11-08 00:45:42
98028,2017-11-09 11:33:41
125204,2017-11-07 02:33:32
123596,2017-11-09 14:16:23
55690,2017-11-08 16:10:24
62129,2017-11-06 19:41:21
15488,2017-11-07 00:57:03
223820,2017-11-08 00:57:50
31829,2017-11-07 23:33:41
238405,2017-11-08 01:28:23
112302,2017-11-09 12:21:50
123955,2017-11-07 08:19:37
143540,2017-11-07 02:42:41
88911,2017-11-08 11:22:51
80372,2017-11-06 18:00:03
103414,2017-11-08 11:19:01
33916,2017-11-09 00:13:40
73516,2017-11-09 02:40:37
111150,2017-11-08 05:35:06
20309,2017-11-09 05:30:31
20376,2017-11-06 17:00:15
162367,2017-11-08 13:18:25
41200,2017-11-07 07:17:50
14182,2017-11-08 06:34:41
7348,2017-11-08 06:13:29
162388,2017-11-08 04:50:46
306237,2017-11-08 17:35:37
46803,2017-11-08 09:56:14
81922,2017-11-08 08:22:14
19475,2017-11-08 11:51:38
28228,2017-11-08 04:11:06
83867,2017-11-07 11:44:04
93946,2017-11-07 11:01:44
69920,2017-11-07 14:09:49
92852,2017-11-08 03:08:12
118474,2017-11-08 05:14:04
104645,2017-11-06 18:14:16
13412,2017-11-07 12:47:39
71204,2017-11-08 09:20:09
111913,2017-11-09 04:44:51
99573,2017-11-07 10:37:37
119369,2017-11-08 00:00:15
124198,2017-11-09 02:10:55
83461,2017-11-08 02:33:13
45399,2017-11-09 05:10:32
80431,2017-11-08 04:05:42
8924,2017-11-06 17:38:02
63960,2017-11-07 02:45:53
44194,2017-11-09 02:26:00
233505,2017-11-08 11:52:52
84564,2017-11-07 09:19:40
89369,2017-11-08 06:28:58
133990,2017-11-09 08:43:35
99897,2017-11-08 16:31:36
238294,2017-11-08 07:07:32
179048,2017-11-07 02:21:30
42851,2017-11-08 23:21:08
238833,2017-11-07 16:00:00
63839,2017-11-08 14:31:41
99945,2017-11-09 03:01:55
170174,2017-11-08 06:40:29
52961,2017-11-08 23:22:16
100629,2017-11-09 09:05:47
114461,2017-11-08 16:37:43
115093,2017-11-07 01:52:33
14945,2017-11-09 03:59:59
96744,2017-11-07 10:20:12
95603,2017-11-08 10:31:02
2996,2017-11-07 22:56:35
33841,2017-11-08 09:12:28
27678,2017-11-08 02:00:37
113418,2017-11-08 05:18:41
102833,2017-11-08 12:46:03
123721,2017-11-07 06:35:25
28458,2017-11-08 00:14:11
118727,2017-11-08 12:52:31
167743,2017-11-08 02:58:24
64673,2017-11-09 09:18:29
37763,2017-11-08 01:08:57
80660,2017-11-09 15:00:00
134931,2017-11-07 02:45:28
2538,2017-11-08 15:45:39
210691,2017-11-07 00:08:22
91611,2017-11-09 04:11:58
46698,2017-11-08 15:07:47
70253,2017-11-08 21:40:39
88071,2017-11-09 01:05:17
166770,2017-11-08 11:20:17
21654,2017-11-09 04:36:20
14475,2017-11-07 12:57:22
116670,2017-11-09 11:25:50
41082,2017-11-07 17:33:13
103021,2017-11-09 13:26:45
109619,2017-11-09 09:48:45
4938,2017-11-09 10:59:54
190642,2017-11-07 15:22:35
62546,2017-11-09 07:06:47
38577,2017-11-07 04:04:31
181156,2017-11-07 07:57:46
48240,2017-11-09 12:55:25
5348,2017-11-09 04:37:07
77346,2017-11-07 04:07:20
1543,2017-11-07 07:51:08
153166,2017-11-07 11:58:28
37674,2017-11-06 23:04:50
73487,2017-11-09 14:28:54
208347,2017-11-09 02:30:45
170724,2017-11-09 09:19:11
108932,2017-11-08 08:25:52
103370,2017-11-08 00:28:41
117054,2017-11-07 00:03:57
94220,2017-11-07 00:30:58
130691,2017-11-09 08:41:49
96760,2017-11-08 08:49:47
44595,2017-11-09 06:11:39
55950,2017-11-08 08:57:17
4451,2017-11-08 19:30:30
88679,2017-11-08 08:22:46
42411,2017-11-08 17:19:14
5729,2017-11-07 16:20:22
19264,2017-11-07 22:15:57
105053,2017-11-09 14:58:06
73487,2017-11-09 02:26:22
23070,2017-11-09 09:19:52
62892,2017-11-08 10:08:28
89575,2017-11-07 00:25:36
23650,2017-11-07 10:50:09
130341,2017-11-07 01:16:17
89625,2017-11-09 00:56:20
2761,2017-11-07 11:58:24
125222,2017-11-06 22:04:45
182925,2017-11-08 03:03:09
109644,2017-11-07 15:25:45
52327,2017-11-08 06:46:23
149300,2017-11-09 06:44:34
125222,2017-11-08 12:50:55
6689,2017-11-06 21:55:56
38300,2017-11-08 13:06:31
34842,2017-11-07 04:53:08
202200,2017-11-07 15:22:17
5729,2017-11-06 22:49:38
9182,2017-11-07 09:08:21
52043,2017-11-09 06:40:22
86501,2017-11-07 06:32:55
51992,2017-11-09 15:05:45
55059,2017-11-08 04:12:09
5348,2017-11-07 15:59:24
297069,2017-11-09 07:00:42
96209,2017-11-09 08:31:52
96249,2017-11-07 02:50:06
31382,2017-11-09 02:58:32
119531,2017-11-08 22:35:37
78420,2017-11-08 07:15:29
81341,2017-11-08 23:57:57
75520,2017-11-07 07:26:06
330954,2017-11-08 19:24:31
76900,2017-11-09 15:12:35
76741,2017-11-07 08:54:33
124128,2017-11-08 04:24:59
182871,2017-11-07 04:38:51
1626,2017-11-08 06:10:44
80455,2017-11-06 22:52:27
58621,2017-11-07 04:27:55
94094,2017-11-09 03:59:15
31512,2017-11-08 07:32:17
59516,2017-11-08 01:27:36
56639,2017-11-07 23:02:31
147957,2017-11-07 05:02:49
103203,2017-11-09 12:55:05
10181,2017-11-07 00:41:11
44076,2017-11-08 02:57:30
37855,2017-11-08 09:37:06
19157,2017-11-09 10:48:30
40953,2017-11-08 02:50:59
86767,2017-11-08 14:04:18
22135,2017-11-09 09:26:38
21430,2017-11-08 08:20:22
47759,2017-11-08 04:18:23
90991,2017-11-08 11:02:35
75634,2017-11-09 14:37:55
34137,2017-11-08 16:19:07
206931,2017-11-06 23:40:56
5314,2017-11-08 01:21:23
96815,2017-11-07 23:36:03
2736,2017-11-08 08:15:06
14137,2017-11-07 04:35:41
53715,2017-11-09 14:26:47
123335,2017-11-08 04:19:17
11108,2017-11-08 01:32:46
103378,2017-11-07 13:06:00
110023,2017-11-08 02:27:42
63,2017-11-07 09:14:15
75403,2017-11-09 06:19:31
111150,2017-11-08 13:44:14
5348,2017-11-07 14:10:07
37383,2017-11-08 00:41:18
113389,2017-11-07 01:21:11
17486,2017-11-08 10:33:44
8632,2017-11-08 01:48:16
189812,2017-11-07 23:44:44
100698,2017-11-07 04:35:39
82050,2017-11-08 23:06:07
120213,2017-11-07 07:44:09
1755,2017-11-09 07:16:04
5314,2017-11-08 22:41:42
112302,2017-11-09 15:12:53
11090,2017-11-08 07:44:49
33569,2017-11-09 10:48:13
29302,2017-11-09 04:47:17
80048,2017-11-09 01:07:50
38666,2017-11-06 17:00:21
120425,2017-11-09 04:56:22
10068,2017-11-07 07:53:29
31498,2017-11-08 08:02:00
102149,2017-11-09 07:03:58
350362,2017-11-09 03:58:20
148364,2017-11-07 12:19:21
38484,2017-11-08 19:04:27
32677,2017-11-08 06:54:29
42138,2017-11-09 06:19:19
89531,2017-11-09 04:36:45
108733,2017-11-07 16:01:02
183301,2017-11-07 10:29:12
74252,2017-11-07 10:45:31
32457,2017-11-08 00:10:08
5348,2017-11-07 11:51:12
135862,2017-11-08 00:58:42
81859,2017-11-08 01:57:16
52798,2017-11-09 11:07:33
18016,2017-11-06 22:55:39
100275,2017-11-06 16:08:01
100059,2017-11-08 08:26:08
35983,2017-11-08 17:59:18
35211,2017-11-08 16:58:32
120148,2017-11-08 05:27:55
51361,2017-11-09 12:10:57
14699,2017-11-07 08:22:20
39081,2017-11-09 13:10:18
105268,2017-11-07 14:10:08
32596,2017-11-08 05:56:47
39209,2017-11-08 15:00:42
65278,2017-11-09 00:04:41
109743,2017-11-07 08:42:55
92238,2017-11-09 00:20:37
48585,2017-11-07 14:34:28
8749,2017-11-09 03:48:18
27388,2017-11-07 14:57:02
46559,2017-11-08 01:52:32
113098,2017-11-09 08:29:03
18437,2017-11-07 05:30:34
42973,2017-11-09 12:40:41
43855,2017-11-07 03:30:59
198881,2017-11-07 13:33:13
31542,2017-11-09 12:09:44
91104,2017-11-09 05:19:03
28459,2017-11-09 01:09:47
64209,2017-11-08 05:19:21
210555,2017-11-07 13:15:48
89241,2017-11-07 06:51:50
87979,2017-11-09 04:14:48
87879,2017-11-08 04:00:19
10159,2017-11-08 10:13:52
33918,2017-11-07 06:28:49
5314,2017-11-07 11:09:38
41497,2017-11-09 13:43:00
93291,2017-11-09 14:36:37
167881,2017-11-07 02:02:12
124962,2017-11-08 10:44:28
77866,2017-11-08 12:34:53
134986,2017-11-07 12:07:17
42430,2017-11-08 12:23:41
11134,2017-11-09 05:20:15
222,2017-11-08 18:08:25
211198,2017-11-09 10:37:45
105560,2017-11-08 12:29:14
77840,2017-11-08 13:42:48
95820,2017-11-06 16:00:46
90837,2017-11-09 06:09:43
161949,2017-11-06 17:04:17
106317,2017-11-07 03:54:35
119591,2017-11-08 02:28:47
67611,2017-11-07 23:18:05
53964,2017-11-08 12:52:59
65210,2017-11-07 05:13:23
191478,2017-11-07 03:46:42
90264,2017-11-07 02:23:28
197597,2017-11-09 07:03:58
48996,2017-11-08 01:23:22
43959,2017-11-08 14:30:13
240123,2017-11-08 04:21:49
3719,2017-11-09 09:48:03
79207,2017-11-07 15:03:33
77035,2017-11-08 07:00:28
324569,2017-11-08 16:50:07
174119,2017-11-08 06:07:21
5348,2017-11-07 09:52:41
128004,2017-11-07 00:15:54
282654,2017-11-08 06:18:12
37113,2017-11-08 17:44:23
54991,2017-11-07 03:28:51
196632,2017-11-07 07:16:59
8539,2017-11-07 16:46:11
105560,2017-11-08 15:00:58
95370,2017-11-08 09:23:00
121916,2017-11-08 06:06:55
26735,2017-11-09 13:49:53
202653,2017-11-07 05:55:38
5348,2017-11-07 04:49:47
45373,2017-11-08 12:33:16
34337,2017-11-07 08:56:34
71483,2017-11-07 04:43:37
88891,2017-11-07 05:51:06
70135,2017-11-07 00:42:07
71863,2017-11-07 08:38:24
54755,2017-11-07 08:32:40
48072,2017-11-07 07:32:44
95766,2017-11-08 06:30:30
100275,2017-11-07 16:51:26
315808,2017-11-08 16:04:53
49177,2017-11-09 14:42:51
45745,2017-11-09 05:22:43
75830,2017-11-09 05:36:47
181098,2017-11-07 17:39:12
176842,2017-11-09 07:41:38
115358,2017-11-08 03:54:17
15360,2017-11-08 01:07:55
48170,2017-11-07 15:06:39
194802,2017-11-07 01:07:58
5328,2017-11-07 06:00:25
287034,2017-11-08 02:25:48
44673,2017-11-07 12:02:51
106223,2017-11-08 08:59:06
89528,2017-11-08 18:35:22
8438,2017-11-09 03:15:54
108858,2017-11-08 02:21:50
45845,2017-11-09 00:23:38
130165,2017-11-06 20:18:22
4375,2017-11-07 22:14:02
78524,2017-11-07 15:24:48
2600,2017-11-08 14:03:22
344217,2017-11-09 05:20:43
67772,2017-11-07 03:46:41
45920,2017-11-09 03:07:02
33724,2017-11-07 09:06:37
85625,2017-11-09 15:23:39
354950,2017-11-09 04:00:50
20391,2017-11-07 02:28:17
114354,2017-11-07 04:32:06
209663,2017-11-07 00:00:46
32757,2017-11-09 08:35:59
166795,2017-11-08 05:10:16
105519,2017-11-07 13:10:02
83052,2017-11-09 06:41:05
92294,2017-11-09 10:21:15
48653,2017-11-09 13:38:02
39092,2017-11-07 00:23:22
14816,2017-11-07 02:22:26
29140,2017-11-07 08:37:14
41285,2017-11-09 04:11:44
132679,2017-11-08 10:58:06
167025,2017-11-08 07:39:40
95806,2017-11-07 10:53:38
114526,2017-11-09 01:47:12
143918,2017-11-07 14:34:49
73487,2017-11-07 23:09:42
8430,2017-11-07 13:50:44
79827,2017-11-08 03:14:08
191862,2017-11-07 01:57:34
128959,2017-11-08 01:52:30
60348,2017-11-06 21:28:35
269700,2017-11-08 06:52:30
88867,2017-11-08 04:45:29
97075,2017-11-07 01:37:49
98408,2017-11-08 10:07:31
74013,2017-11-09 00:06:55
100445,2017-11-07 12:00:19
40245,2017-11-07 00:13:36
51921,2017-11-08 07:52:46
48533,2017-11-07 04:17:29
89696,2017-11-08 08:16:53
10335,2017-11-07 10:21:03
56688,2017-11-09 01:53:55
4646,2017-11-06 17:15:19
22266,2017-11-08 04:38:48
232700,2017-11-08 18:58:35
50522,2017-11-08 17:59:36
200044,2017-11-08 02:49:39
23987,2017-11-07 09:22:47
359117,2017-11-09 14:07:32
1462,2017-11-09 03:58:06
251954,2017-11-09 03:16:07
154148,2017-11-07 00:43:14
35630,2017-11-07 11:05:45
108858,2017-11-08 12:32:23
67037,2017-11-07 04:35:14
75502,2017-11-07 00:56:53
53454,2017-11-07 05:03:29
64373,2017-11-08 01:54:59
125151,2017-11-07 07:17:22
100088,2017-11-08 11:13:03
33481,2017-11-09 07:18:58
55595,2017-11-09 04:16:04
22943,2017-11-09 09:04:52
19979,2017-11-09 06:24:57
56433,2017-11-09 11:09:56
55695,2017-11-09 09:54:07
70671,2017-11-08 12:14:31
7925,2017-11-07 19:40:21
113751,2017-11-07 04:22:23
77582,2017-11-07 23:28:00
75854,2017-11-07 04:27:23
34085,2017-11-08 14:23:31
114220,2017-11-07 21:15:30
24983,2017-11-09 03:36:42
198559,2017-11-09 10:03:49
141685,2017-11-06 22:57:20
87748,2017-11-07 09:29:26
37120,2017-11-09 08:38:44
8595,2017-11-07 10:52:59
121505,2017-11-07 00:34:15
125775,2017-11-07 04:57:25
77703,2017-11-09 06:12:47
41683,2017-11-08 11:28:39
12491,2017-11-08 13:47:45
90655,2017-11-09 10:53:27
41358,2017-11-07 02:27:22
99769,2017-11-08 08:42:26
62469,2017-11-09 00:28:48
5918,2017-11-07 14:46:07
17149,2017-11-07 10:33:43
105603,2017-11-07 12:00:08
105674,2017-11-08 16:23:52
34273,2017-11-08 17:33:32
147392,2017-11-09 04:39:18
40114,2017-11-07 10:25:11
83429,2017-11-09 08:57:15
8401,2017-11-06 16:08:28
98996,2017-11-09 03:14:30
168937,2017-11-07 19:50:07
96105,2017-11-07 16:51:32
48581,2017-11-07 20:06:11
8391,2017-11-07 06:08:37
114678,2017-11-08 15:42:55
25705,2017-11-07 14:36:46
65679,2017-11-08 03:45:16
191416,2017-11-08 13:11:43
81667,2017-11-09 01:32:00
73516,2017-11-07 14:14:42
281434,2017-11-08 10:10:56
85644,2017-11-07 15:39:42
69899,2017-11-09 08:05:18
114461,2017-11-08 11:30:20
63949,2017-11-07 06:16:10
123681,2017-11-08 09:51:07
34795,2017-11-07 00:34:55
102280,2017-11-08 19:05:38
19140,2017-11-09 07:42:31
195971,2017-11-08 23:46:48
56105,2017-11-09 06:49:15
326721,2017-11-09 00:42:24
48965,2017-11-07 11:26:12
187282,2017-11-08 17:40:24
71805,2017-11-07 12:30:21
57560,2017-11-08 12:13:11
99915,2017-11-09 05:24:24
69601,2017-11-08 01:10:56
43686,2017-11-07 04:39:43
54273,2017-11-08 04:42:16
195729,2017-11-08 04:40:44
49673,2017-11-06 18:01:02
17112,2017-11-07 09:19:31
291108,2017-11-09 10:06:19
381,2017-11-07 03:09:57
138561,2017-11-07 15:48:13
114235,2017-11-06 16:15:18
6395,2017-11-08 01:28:04
100393,2017-11-09 08:38:00
109386,2017-11-08 04:20:38
166399,2017-11-08 07:21:50
25071,2017-11-09 01:19:12
274842,2017-11-09 10:19:50
6351,2017-11-09 10:41:52
6805,2017-11-07 11:32:44
219182,2017-11-08 10:52:39
63790,2017-11-07 05:53:59
91398,2017-11-08 01:32:47
123994,2017-11-07 10:26:52
58669,2017-11-08 08:21:34
17491,2017-11-06 23:06:51
26814,2017-11-09 13:36:35
38648,2017-11-09 06:58:24
81776,2017-11-07 00:31:05
105181,2017-11-09 15:05:14
122020,2017-11-08 09:09:55
58250,2017-11-09 10:19:32
251932,2017-11-08 00:23:15
35007,2017-11-08 22:13:37
59395,2017-11-08 07:31:57
60979,2017-11-07 12:40:29
166862,2017-11-07 13:20:08
23554,2017-11-08 04:57:32
78880,2017-11-08 13:53:09
69029,2017-11-08 07:17:43
138019,2017-11-08 04:19:46
81982,2017-11-08 19:40:37
91066,2017-11-08 12:31:10
19162,2017-11-08 07:13:17
111129,2017-11-09 05:55:50
48668,2017-11-09 12:17:09
41425,2017-11-08 15:20:14
46266,2017-11-09 11:25:17
32038,2017-11-09 01:46:16
86388,2017-11-08 10:34:36
189760,2017-11-09 01:07:48
151239,2017-11-08 11:47:48
77355,2017-11-08 11:21:27
123994,2017-11-07 09:17:30
77081,2017-11-07 05:26:03
77029,2017-11-09 09:58:40
35643,2017-11-09 08:53:07
58410,2017-11-09 05:06:15
249583,2017-11-07 16:49:21
254548,2017-11-08 07:59:48
77048,2017-11-07 22:37:28
53473,2017-11-09 02:33:10
101437,2017-11-09 02:58:33
95603,2017-11-08 16:43:19
317644,2017-11-09 05:13:09
53883,2017-11-08 17:34:24
118349,2017-11-09 09:47:25
15176,2017-11-08 21:26:09
119531,2017-11-09 07:05:00
98439,2017-11-08 03:54:11
362673,2017-11-09 15:09:01
100475,2017-11-08 02:26:49
227984,2017-11-08 13:45:29
114133,2017-11-08 00:03:09
73516,2017-11-08 14:08:48
229947,2017-11-07 22:45:16
147957,2017-11-07 04:55:09
123994,2017-11-09 05:39:22
75329,2017-11-09 10:19:36
43793,2017-11-09 00:52:44
288,2017-11-08 15:24:38
120334,2017-11-08 12:28:15
65386,2017-11-07 11:17:13
10725,2017-11-09 00:01:36
184633,2017-11-08 13:46:04
44349,2017-11-07 00:55:35
69352,2017-11-08 08:35:50
105727,2017-11-07 05:02:18
157698,2017-11-08 04:38:27
119284,2017-11-09 13:49:43
75329,2017-11-08 11:42:33
51644,2017-11-06 22:13:49
247092,2017-11-08 05:17:56
111493,2017-11-07 02:24:02
67606,2017-11-08 19:16:27
284947,2017-11-08 00:10:59
167094,2017-11-08 05:41:47
42062,2017-11-08 15:15:01
54401,2017-11-07 04:53:29
124446,2017-11-09 14:21:21
110665,2017-11-09 05:08:15
52750,2017-11-08 16:33:48
98531,2017-11-07 03:19:13
82812,2017-11-07 23:12:37
22528,2017-11-07 16:45:33
18496,2017-11-08 12:40:13
34587,2017-11-07 23:29:43
89372,2017-11-09 10:57:19
182757,2017-11-08 02:23:12
26879,2017-11-09 07:11:36
43351,2017-11-08 09:21:42
39007,2017-11-07 01:31:26
27186,2017-11-09 02:23:45
353381,2017-11-08 18:10:51
38352,2017-11-08 23:24:20
12058,2017-11-08 10:00:07
143171,2017-11-08 01:42:10
146001,2017-11-07 09:47:19
68965,2017-11-08 01:28:18
43607,2017-11-07 23:29:19
94054,2017-11-08 03:45:26
205005,2017-11-09 05:44:20
246536,2017-11-08 14:54:41
78477,2017-11-07 00:37:50
45299,2017-11-08 23:43:42
98944,2017-11-07 13:47:12
280691,2017-11-08 06:39:52
62874,2017-11-08 02:42:54
120317,2017-11-08 11:26:45
7801,2017-11-07 10:46:49
44327,2017-11-07 05:12:36
130874,2017-11-07 15:04:35
85703,2017-11-09 13:31:43
6805,2017-11-08 07:11:21
55892,2017-11-08 08:21:08
114254,2017-11-08 06:37:17
79927,2017-11-06 16:07:44
100127,2017-11-07 12:18:50
5306,2017-11-09 13:32:45
17538,2017-11-09 06:36:44
103176,2017-11-08 00:01:33
100408,2017-11-08 01:48:56
211470,2017-11-09 08:46:03
106178,2017-11-08 08:54:40
141511,2017-11-08 03:42:47
69856,2017-11-07 02:42:19
6650,2017-11-08 04:28:48
54347,2017-11-08 10:49:20
95007,2017-11-09 00:12:36
49407,2017-11-07 14:42:40
74317,2017-11-08 18:04:07
275535,2017-11-07 16:40:38
38406,2017-11-07 01:22:33
167400,2017-11-07 10:29:30
155509,2017-11-06 18:53:54
30564,2017-11-08 12:37:31
235129,2017-11-08 05:12:57
349404,2017-11-09 05:16:22
99292,2017-11-08 16:08:49
73327,2017-11-07 05:56:23
109149,2017-11-08 11:41:46
143638,2017-11-09 00:52:29
78833,2017-11-07 01:17:28
48934,2017-11-06 17:25:40
100118,2017-11-09 01:06:25
69205,2017-11-09 09:04:27
15899,2017-11-08 14:53:07
195016,2017-11-09 04:59:44
31382,2017-11-07 00:23:54
115562,2017-11-07 13:57:30
35182,2017-11-07 03:33:27
76471,2017-11-09 11:51:05
84684,2017-11-07 00:44:02
301294,2017-11-09 13:31:25
351478,2017-11-09 13:04:21
125283,2017-11-08 00:47:23
43793,2017-11-08 13:22:14
49602,2017-11-07 12:23:39
24616,2017-11-07 00:11:51
105560,2017-11-07 09:57:25
74205,2017-11-07 04:56:48
84644,2017-11-07 10:45:04
103385,2017-11-08 07:02:42
3994,2017-11-08 09:07:56
14926,2017-11-07 01:37:35
120669,2017-11-07 11:34:29
114276,2017-11-08 09:49:29
89253,2017-11-07 12:34:47
13936,2017-11-08 15:12:48
97126,2017-11-09 07:17:42
250443,2017-11-08 01:35:05
11678,2017-11-07 21:45:53
73487,2017-11-09 05:29:07
111247,2017-11-09 15:17:11
192694,2017-11-09 06:01:27
101973,2017-11-07 05:52:01
102942,2017-11-07 04:06:44
221943,2017-11-08 00:55:57
5178,2017-11-09 00:03:18
11006,2017-11-07 04:36:23
106317,2017-11-08 02:17:29
191490,2017-11-08 05:18:51
95223,2017-11-08 05:07:19
114878,2017-11-07 02:48:36
173141,2017-11-09 06:40:14
82650,2017-11-06 16:06:05
145896,2017-11-07 05:07:58
190330,2017-11-07 11:38:38
66131,2017-11-09 06:54:32
44580,2017-11-06 23:36:05
248655,2017-11-09 13:39:08
44422,2017-11-09 04:39:48
275991,2017-11-08 15:08:37
287257,2017-11-08 04:41:54
354940,2017-11-09 13:29:09
53715,2017-11-07 14:20:55
63812,2017-11-06 22:41:08
45029,2017-11-08 07:18:17
206140,2017-11-08 02:24:46
115227,2017-11-07 00:20:18
7101,2017-11-07 15:20:54
46868,2017-11-08 01:56:46
73516,2017-11-07 17:55:26
157830,2017-11-07 09:15:17
73516,2017-11-07 12:35:12
17149,2017-11-07 16:00:36
104233,2017-11-08 14:50:07
79979,2017-11-07 11:49:22
124423,2017-11-07 07:33:40
56791,2017-11-07 10:19:18
78809,2017-11-07 14:27:27
50169,2017-11-08 15:20:08
14868,2017-11-07 11:18:08
32356,2017-11-07 04:06:16
6242,2017-11-09 01:17:56
27923,2017-11-08 00:32:22
88730,2017-11-07 13:06:29
158751,2017-11-07 09:57:28
10874,2017-11-09 07:55:24
80843,2017-11-07 11:55:59
109310,2017-11-07 05:04:37
76855,2017-11-07 00:31:25
67776,2017-11-08 10:27:18
17149,2017-11-09 14:49:20
110271,2017-11-07 09:17:16
42186,2017-11-07 22:50:55
160579,2017-11-08 08:36:20
43827,2017-11-07 14:00:45
173212,2017-11-09 12:13:20
55444,2017-11-08 08:12:53
64268,2017-11-09 11:34:12
153358,2017-11-07 08:31:59
15630,2017-11-07 09:47:23
77029,2017-11-07 20:03:57
13112,2017-11-08 02:44:34
21421,2017-11-09 00:32:04
77407,2017-11-08 08:38:31
105485,2017-11-09 08:17:00
32539,2017-11-07 14:27:19
5348,2017-11-09 08:13:17
95967,2017-11-08 16:15:00
28563,2017-11-06 23:24:24
202234,2017-11-08 14:21:40
29533,2017-11-09 11:18:24
105808,2017-11-08 13:25:03
41082,2017-11-08 00:11:00
2643,2017-11-07 16:03:51
257959,2017-11-07 17:28:20
38930,2017-11-07 10:09:19
205550,2017-11-09 13:13:29
10388,2017-11-08 14:28:01
83883,2017-11-09 09:05:54
97739,2017-11-08 09:00:24
189480,2017-11-08 02:41:04
49652,2017-11-09 03:50:09
114499,2017-11-07 17:46:46
70719,2017-11-08 10:00:00
17462,2017-11-07 03:21:16
40879,2017-11-08 00:28:46
89722,2017-11-08 10:38:51
163785,2017-11-08 08:46:49
38755,2017-11-07 12:58:50
5348,2017-11-07 10:15:50
75595,2017-11-09 10:19:48
134842,2017-11-07 00:35:36
113719,2017-11-08 16:18:14
83488,2017-11-09 02:10:45
31415,2017-11-09 10:01:23
9136,2017-11-09 10:47:27
78330,2017-11-08 14:52:37
70934,2017-11-08 19:26:20
92735,2017-11-08 07:15:41
72714,2017-11-09 00:35:29
142726,2017-11-06 16:19:27
102307,2017-11-08 14:18:20
14754,2017-11-08 01:40:53
321636,2017-11-08 17:22:04
163991,2017-11-07 04:35:02
73487,2017-11-09 02:42:28
100182,2017-11-07 23:28:36
67734,2017-11-09 10:40:59
95153,2017-11-07 06:00:13
58708,2017-11-09 00:18:37
87694,2017-11-07 03:18:08
106800,2017-11-09 10:53:57
110031,2017-11-07 01:45:59
120629,2017-11-08 01:37:46
143930,2017-11-08 10:53:25
109155,2017-11-08 12:15:03
100654,2017-11-09 10:52:05
3964,2017-11-07 06:28:33
73516,2017-11-07 02:46:30
71128,2017-11-09 09:55:07
114757,2017-11-08 23:19:33
54095,2017-11-06 18:04:12
58570,2017-11-07 15:47:19
89436,2017-11-07 01:28:14
